gene,GSM1377859,GSM1377860,GSM1377861,GSM1377862,GSM1377863,GSM1377864,GSM1377865,GSM1377866,GSM1377867,GSM1377868,GSM1377869,GSM1377870,GSM1377871,GSM1377872,GSM1377873,GSM1377874,GSM1377875,GSM1377876,GSM1377877,GSM1377878,GSM1377879,GSM1377880,GSM1377881,GSM1377882,GSM1377883,GSM1377884,GSM1377885,GSM1377886,GSM1377887,GSM1377888,GSM1377889,GSM1377890,GSM1377891,GSM1377892,GSM1377893,GSM1377894,GSM1377895,GSM1377896,GSM1377897,GSM1377898,GSM1377899,GSM1377900,GSM1377901,GSM1377902,GSM1377903,GSM1377904,GSM1377905,GSM1377906,GSM1377907,GSM1377908,GSM1377909,GSM1377910,GSM1377911,GSM1377912,GSM1377913,GSM1377914
ENSMUSG00000081471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584302,0,0,0,0,0.0487038,0.0584536,0,0,0,0,0,0,0,0
ENSMUSG00000081473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70411,0,1.22498,0,0,0,0,0,0,0,0,1.96144,2.39665,0,3.6743,0,1.9836,0,3.87325,1.37458,0,0.986127,0,10.4591,0,0
ENSMUSG00000081474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081476,0.684193,6.86894,3.33731,4.44688,2.64998,7.62128,0,3.35459,5.95298,21.0548,38.3138,11.9067,20.9357,14.3829,35.8382,22.3006,4.84433,9.10885,12.796,18.6187,7.54999,42.8147,1.45037,74.1017,44.292,1.21091,42.1414,49.311,46.8866,82.263,66.6271,53.5707,43.8419,60.6318,47.7467,49.7657,58.9667,18.6988,36.7428,89.4373,68.2718,48.0686,21.5294,34.8523,75.1125,65.6479,49.9111,43.8982,42.1252,46.5789,55.7024,78.4618,50.7348,848.919,3.93932,0
ENSMUSG00000081478,4.51922,0,16.0771,2.90734,5.93768,8.35531,0,3.78396,0,36.2936,59.4014,39.1215,33.8464,35.0678,49.1656,67.3634,43.6762,60.8009,34.7822,133.647,126.098,80.1223,95.4912,53.6065,46.8591,24.924,32.4579,58.8992,17.1975,0,18.7174,0,0,0,2.88412,8.05849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87609,0,0,0
ENSMUSG00000081480,0,0,0,0.139672,0,0,0,0,0,0.249889,27.5419,26.6173,0.0805497,0,0,0,0,0.108466,0,0,0,0.0759144,0,0,34.3682,0,0,26.4991,0.503436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08014,0,0,0,0,0,3.47492,0,0,0,0,0
ENSMUSG00000081483,0,0,0.394902,0,0,0.729975,0.264628,0.489047,1.14904,0.344654,0.237666,0.36756,0.412451,0.274761,1.48296,0.239578,0.243615,0.276652,0,0.424383,0.266363,0.724736,0.243947,0.858809,0.246005,0.598054,0.508781,0.196577,0.399921,0.833447,0.901212,0.32041,0.349341,0.320758,0,0.342326,0,0,0.779176,0.337308,0,0.605158,0,0.64039,0.572858,0.358859,0.266856,0.309609,1.84414,0.118174,0.757433,0.4995,0.442477,0,1.23791,2.1705
ENSMUSG00000081484,0,0,0.622013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948105,0.475353,0,0,0,0,0,0,0
ENSMUSG00000081485,20.1175,22.2186,34.6798,58.8413,0,23.9174,0,7.17555,0,38.213,61.6097,69.7802,79.8693,77.8706,96.3357,79.7273,15.9767,84.4474,119.911,47.805,52.0632,40.6835,123.484,51.9667,142.017,143.188,49.7708,95.7714,106.016,219.697,197.509,150.201,221.292,321.594,250.52,276.087,223.829,257.814,304.634,331.74,281.266,384.413,348.526,387.671,214.549,405.102,325.598,378.609,300.772,312.632,252.527,282.556,204.763,1812.06,387.769,1024.31
ENSMUSG00000081487,0,0,0,0,0,0,0,0,0,1.59288,0,0.265338,19.92,0,0,0.357861,0,0,0,0,0,0,0,0,0,0,5.04587,0,0,0,0,0,0,0,0,0.466155,0,0,0,0,0,0,0,22.8874,1.24086,0,0,0,0,29.5496,0,0,6.73841,0,0,0
ENSMUSG00000081489,0,0,0,0.866366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824138,0,0,0,0,0,0.748694,0,0,0,0,0,0.63694,0,0,0,0,0,0,0,0,0
ENSMUSG00000081490,0,0,0.830349,1.55109,1.076,0,100.912,0,0,1.49609,1.02231,0,0.441014,0,1.04991,1.03076,0.526483,0,3.7187,0.917887,0,0,0.516357,0,44.076,0,1.07346,0.409459,0,5.29133,2.52765,2.042,1.47622,3.37709,1.55419,4.33873,3.08255,2.51928,1.66891,1.4223,2.73083,3.23197,0,2.05657,0.61234,3.06581,1.70036,3.99067,2.60892,0.246229,1.07291,1.04323,0,2.61633,1.70173,0
ENSMUSG00000081491,0,2.24764,1.1638,0,0,0,0,0,6.19271,26.3255,1.3423,3.10846,1.17525,16.9649,5.58786,0,1.36218,1.56262,1.58889,0,0,55.658,104.3,0,2.86564,1.7308,0,1.14599,2.23548,13.7443,11.5439,5.34706,11.5148,12.3897,4.02293,17.1576,8.13405,19.971,15.2818,7.60159,7.22121,20.5514,14.6304,14.3096,9.64129,22.1574,21.0396,17.5676,8.57047,7.61872,1.44343,9.05665,1.28558,63.3364,17.5261,26.8762
ENSMUSG00000081492,0.377399,0.196026,0.211864,0.183062,0.250444,0,0,0.238248,1.08098,0.168233,0.119175,10.4841,0.315377,0,0,0,0,0.281187,0.142559,0,0.427381,0,0,0,0.132273,0,0,0.104174,0,1.83899,0,6.4132,0.171205,0,0,0,4.04188,0,0,0,0,0,0.189116,0,0.144312,0,0,0,0.307338,0.127112,0.129915,0,0,0,0,0
ENSMUSG00000081494,0,0,0.179626,1.82E-08,7.93E-08,2.73E-08,2.73E-08,2.51E-08,0,3.11E-09,0.205753,1.80E-08,1.97E-09,0,0.590958,0.359023,8.63E-09,0.22433,0.241903,0.413433,0.235845,1.81E-09,0.466728,3.92E-08,0.430419,0,1.23E-09,1.11E-08,0,0.543868,0.586445,0.40866,0.935623,7.03E-09,0.477655,0.26136,0.42352,0,0.264538,0.238793,1.24082,0.226069,0.299109,4.45E-07,0.205024,5.06E-09,0.206999,0,0.228404,1.96139,0.887336,1.6566,1.8452,14.1913,4.09027,1.87033
ENSMUSG00000081496,0,0,0,0,0,0,55.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6028,1.3564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28472,0,0,1.0778,0,0,0,0
ENSMUSG00000081497,0.578999,0,0,0.562059,0,0,0.414349,0,0,0,1.10526,0.838534,0.321582,2.09989,0.37731,0.743251,0.377267,0,4.44482,0.669827,0,0,0,0,0.391802,0.964861,0.533284,0.917126,1.25464,3.71899,1.34827,9.17055,2.618,1.90884,1.10223,0,2.63294,1.19452,0.59327,5.64326,0.494731,2.33093,0.580826,1.4785,1.77016,1.10646,1.25642,0.968268,2.33752,0.92376,0,1.99591,2.09857,2.03767,0,1.15622
ENSMUSG00000081499,0,0,0,0,0,0,0,0,0,0,0,0.617723,0,0,0.837792,0,0,0,0.981504,0,0,0.633879,0,0,0,0,11.4292,0.68146,0,0,0.938479,1.01091,1.09336,1.00759,2.31338,1.07838,0,1.28519,2.53524,0,0,2.01971,2.491,0,1.90559,2.3771,4.54167,3.11752,0.997825,3.26788,0,0.892254,0.785122,9.03226,1.45571,5.0687
ENSMUSG00000081500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06414,1.41621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081501,0,0,0,0,0,0,0,0,0,0,10.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081503,0,0,0,0,0,0,0,0,0,0,0.155251,0.115597,0.137987,0,0.479472,0.155413,0.158986,0,0,0,0.194778,0,0.177086,0,0.179243,0,0,0,0,0.253213,0.184384,0,0.213738,0,0,0,0.178517,0,0,0,0.419429,0,0,0,0,0,0,0,0,0.677679,0.351349,0.36505,0.149815,3.94,0.615262,0
ENSMUSG00000081504,1.05301,0,0,0,0,0,0,0,0,2.04987,0.699002,0.517698,0.60304,3.09164,2.11527,0,0,0,0.841156,0,0,0,0.748006,0,0,0,0,0,1.19075,4.39621,0.801556,0.859362,2.79771,0.855975,0,9.13722,2.34645,2.18401,2.18332,0.926943,3.57887,4.30143,5.3931,3.65408,1.63466,2.04493,3.11088,8.80413,3.39411,2.36824,0.753422,6.52277,0,18.0393,2.38605,33.0077
ENSMUSG00000081505,0.642064,0,0.69045,0,0,0,0,0,0,0.579168,0.39697,0,1.04335,1.384,0.830938,0.796554,0,1.85965,0.966879,0,0.45597,0.940024,0.420495,1.48904,1.71229,1.5488,1.47367,1.36548,2.76714,1.39629,1.01094,0,1.17288,3.22067,2.45599,2.30692,0.981435,3.97039,1.9527,1.13919,2.15759,2.03496,1.24888,2.13473,0.964185,0.599759,0.897097,1.0393,0.516601,1.46401,1.26403,2.19513,0.739852,0,0,0
ENSMUSG00000081511,0,0,0,0,0,0,0,0,0,0,0,0,0.511348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622269,0,0,0,0,0,0
ENSMUSG00000081512,0,0,6.13E-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081514,0,0.431812,0.201788,0.40111,0,0,0,1.55712,0,0.376587,0,0,0.219472,0,0,0.262903,0,0.584632,0,0,0,0,0,0,0,0,0.173603,0.606095,0.400398,0,0,0,0,0.358287,0,0,0,0,0,0.37179,0,0,0,0,0,0,0,0.332084,0,0,0,0,0,0,0,0
ENSMUSG00000081515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26056
ENSMUSG00000081516,4.61189,7.68519,8.27048,6.16108,5.48489,5.79094,3.28901,7.25889,1.25143,0.3901,1.09301,0.103045,1.20864,2.68812,2.26613,1.22917,2.08023,2.27279,1.15066,1.83387,1.83961,2.89271,2.15462,0,0,0,0.42402,1.09608,1.48014,0,0,0.36759,0.39375,0,0.206455,1.57324,1.64017,2.2209,0,2.91447,0,2.29066,0,1.46531,0,0,3.18072,0,2.47308,0,0,0,0,0,0,0
ENSMUSG00000081519,40.655,38.2644,31.4364,38.0814,43.8675,58.122,2.04519,32.8626,37.4599,17.835,16.4993,14.218,21.4026,14.2288,19.4967,24.5718,18.4888,17.1756,16.401,38.5915,29.9958,25.9803,27.7406,30.9338,25.8837,17.9296,19.1785,16.3269,31.69,15.35,32.9119,10.11,18.3516,15.9621,19.0145,19.5021,15.7342,21.7482,11.0268,24.8419,17.6997,18.3301,9.42872,10.6613,19.0719,27.736,13.3497,20.9455,13.5448,20.9532,12.3605,26.3756,10.4169,0,0,0
ENSMUSG00000081520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40539,0,0,1.56919,1.59222,0,0,0,0,1.67378,1.4438,1.7399,0,0,4.49303,2.32537,3.35423,5.42997,1.94925,3.59988,6.10458,9.65321,1.65275,2.246,0,1.92543,5.46804,6.9097,10.5215,9.03454,4.87638,8.13626,7.55845,10.623,1.73699,6.30559,1.45026,6.0932,5.16729,32.2424,12.7229,13.6214
ENSMUSG00000081522,0.54283,0,0.292119,0,0,0,10.77,0,0,0,0,0,0,0,0,0,0.348683,0,0.41888,0,0,0,0,0,0,0,0,0,0,0.617274,0.442798,3.80965,0,0,0,0,0.43154,0,0,0,0,0.445694,0.553479,0.471143,0,0,0.392126,0,0.455023,0,1.45411,0,0.320369,0,0,0
ENSMUSG00000081523,18.0013,29.587,22.3087,31.8498,19.2668,21.8772,0,8.43624,15.6847,0,0,3.02245,0,8.66895,0,0,2.28042,0,0.354826,15.2973,4.0669,6.56579,3.56642,0,0,33.6571,0.0698096,0,0,0,0,0,0,0,0,0,0,18.4177,0,0.152631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081524,0,0,0,0,0,0,0,0,0,0.237359,0.16462,0.242986,0.292671,0.375611,0.672347,0,0,0.198941,0,0,0,0,0,0,0,0,0,0,0,0,0.191136,0,0.443367,0,0,0,0,0.255004,0,0.223363,0,0,0,0,0,0.244495,0,0,0,1.53178,0.752351,0.392429,0.965458,12.6852,4.6215,1.71955
ENSMUSG00000081525,0,3.87218,1.3836,1.45565,0,0,0,1.43101,0,0,0,0.183594,0,0,0,0,0,0.273404,0,0,0,0,0,0,0,0,0,0,0,0.433855,0.312663,0,0.363099,0,0.379591,0,0,0,0,0,0.645394,0,0,0,0,0,0,0,0,0.242251,0,0,0,0,0,0
ENSMUSG00000081528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2623,0,0,0,0,0,0,30.722,0,0,0,0,0,0,0,0,0,19.7969,0,23.1779,0,0,0,0,0,0,3.661,0,0,0,0,0,0,0,0,0,14.9166,0,0,0,0,0
ENSMUSG00000081529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081532,0,0,0,0,0,0,0,2.20706,0,1.42926,21.8052,0,0,1.19626,0,0,0,0,1.22106,0,0,0,0,0,0,1.4209,0,0,0,0,0,1.47638,1.57166,1.43441,12.9974,1.57711,0,0,0,0,0,41.7598,0,2.89003,14.387,0,0,2.90703,1.39942,0.609629,0,0,5.11004,0,0,0
ENSMUSG00000081534,4.44657,2.21279,12.993,1.31473,9.52059,15.8355,0,9.81614,1.10522,0.262208,0,0.345083,0,3.81203,1.85472,0,0,0.0718024,3.8002,12.0371,1.4627,18.2877,0,1.53079,0,12.89,0,0,0,2.9337,0,0,0,10.9052,0.56318,0.148886,1.32656,0.0887212,0,0,0,0,0,0,0,0,0.140192,0,0,0,3.28622,0,0,0,0,0.2119
ENSMUSG00000081535,15.5571,11.9095,24.1431,18.2549,21.33,31.96,0,23.698,17.2829,23.3033,21.3281,20.3742,18.0992,29.7992,32.7106,11.1989,14.2213,33.514,34.5226,30.5223,39.0911,24.376,34.483,41.9138,38.8745,17.6921,21.1305,23.0268,45.6767,35.7685,27.5723,23.4587,31.2861,48.0479,52.3267,38.9523,40.9792,35.8542,31.3707,32.15,33.3107,30.1675,20.5885,48.1159,31.8351,36.9429,34.6463,20.7991,30.9722,47.5467,36.997,43.0781,36.5685,0,135.865,121.98
ENSMUSG00000081537,0,0,0,0,0,0,0,0,0,0,0,7.32409,0,0,0,0,29.9179,0,0,0,0,0,0,0,0,0,0,0,0,15.7956,68.5968,110.299,0,0,0,0,0,0,15.4226,0,0,12.0654,14.9936,0,0,0,139.366,213.136,72.47,0,0,0,0,50.5724,16.6845,56.7782
ENSMUSG00000081538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15285,0,0,0,0,0,0,0,0
ENSMUSG00000081539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405805,0.196661,0.200222,0.232577,0.930658,0,0,0.155352,0,0,0,0,0,0,0,0.670941,0.23936,0,0.833345,0,0.286856,0,0.233979,0,0.313988,0,0,0,0,0,0,0,0,0,0,0,0.214749,0.223871,0,0,0,0
ENSMUSG00000081540,0,0,0,0,0,0,0,0,0,0,1.50193,3.27487,0,0.560569,2.01487,0.505501,0,0,0,0,0,0.827032,0,0,0,0,0,3.50983,0,0.72988,0.539191,0.579987,0,1.1499,2.02463,0.624048,6.83855,1.46999,1.44856,0,0,0,0.743407,0,2.27288,0.72651,0,0,1.77306,0,1.17283,0,1.50477,0,0,0
ENSMUSG00000081541,0,0,0,0,0,0,22.6848,0,0,63.179,0,23.629,25.6774,1.85317,38.7037,0,32.5897,0,5.90571,0,0,0,0,0,0,0,4.8906,11.4054,0,27.1873,33.6504,0,85.4771,38.0769,2.44098,0,0,2.63109,38.7755,0,0,132.348,50.8078,2.14876,1.95543,0,0,83.6764,0,0,45.9219,0,87.8803,0,0,0
ENSMUSG00000081542,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12073,5.54346,5.21134,0,0,0,0,0,0,0,0,0,6.74149,0,4.58124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081543,0,0,0,0,0,0,0,0,0,5.92173,0,0,1.58222,0,0,0,0,0,0,0,0.321625,0,0,0,0,0,0.199676,0,0,0,0.297109,0.639134,0.344945,0,0.727546,1.02567,0.289305,0,0,0.350705,0,0,0,1.97865,0,0,0,0.332713,0.635564,0.139446,0.290432,0.303269,0,0,0.50469,0.879274
ENSMUSG00000081544,9.08472,8.11775,6.9409,7.57087,8.33251,9.04907,0.644196,6.97653,2.28082,5.31559,1.57379,2.68312,1.39314,6.48927,3.69497,4.72973,3.23101,4.40751,6.31134,8.52678,8.1281,11.1152,3.66683,10.1342,8.517,3.8561,9.4127,11.4706,15.7508,10.3444,8.72359,6.28846,7.47056,9.29124,10.799,8.09662,7.39103,2.37037,9.44952,3.47392,6.98515,2.60668,5.56653,8.73041,4.8691,6.96904,7.97166,4.09625,8.85881,14.243,7.82053,22.5253,6.23472,13.3992,67.8742,30.9023
ENSMUSG00000081546,0,0,0,0,0,0,0,0,0,0,0,0,0.53998,0.72832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839161,0,0,0.894224,0,0,0,0,0,0,1.71824,0.817536,0,0,0,0.957858,0,0,0,0,0,0,0,3.62857,0,0
ENSMUSG00000081550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283496,0,0,0,0,0,0,0,0.196603,0,0.227258,0,0.697448,0.232066,0,0,0,0.433767,0.391191,0,0.226563,0.197146,0,0.435245,0.316546,0.757873,0,0.225886,0,0,0,0,0.300238,3.93432
ENSMUSG00000081551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88582,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081552,107.226,108.027,167.389,139.026,75.5984,179.517,82.5277,107.789,54.0579,104.544,147.686,77.4617,82.1916,103.693,87.635,110.644,74.007,158.738,94.0745,93.0456,70.0717,84.9569,91.6951,126.378,78.7672,62.0929,33.1627,54.3576,99.6159,196.972,186.117,209.956,250.753,168.236,247.329,461.751,230.783,146.611,86.711,118.836,148.824,141.207,190.034,146.89,66.2456,185.941,94.1959,213.722,147.041,274.227,148.267,337.879,166.743,2266.83,335.914,454.711
ENSMUSG00000081553,12.8738,7.71382,7.41322,12.5151,15.8884,7.617,0,14.3341,5.51222,3.2163,6.51219,2.02814,8.83914,4.13609,1.72465,7.10348,4.47341,5.53672,7.13166,7.91172,13.5553,11.3038,5.99445,14.8401,7.6323,20.4815,1.4876,0.953557,2.36252,0,1.79081,0.318421,0.349311,2.54647,2.24608,1.3755,0.873402,0.393575,0.394492,0.333798,5.10205,0.303441,0,0.323605,0,0,0.795663,3.12287,1.51808,0,1.46561,4.54662,1.54395,1.19435,33.8173,2.09032
ENSMUSG00000081555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211627,0.195669,0.195053,0,0,0,0,0,0,0,0,0,0,0,0,0.41166,0.875706,0.938944,1.35407,0,0.349438,0.664831,0.847297,0,0,0.307141,0.548187,1.31228,0,0.849733,0,0.306418,0.214687,0,0.277505,0,0,0.196434,0.338698,11.6539,1.68509,0
ENSMUSG00000081556,0,0.656876,0.666519,0,0,0,0,0,0,1.14938,0,0.306724,0.695987,1.38433,0.826854,1.21391,0,0.932577,0.480136,0,0,0,0.413584,0,0.416656,0.51058,1.14481,0.329891,0,1.39244,3.01012,1.62333,2.91884,2.67377,1.8406,5.17987,1.95926,1.99227,3.28978,3.39625,2.15735,3.57024,1.90611,3.2432,0.968704,1.80749,1.79772,0.525354,2.06355,0.396766,1.25298,1.70472,0,2.21485,0.708807,0
ENSMUSG00000081557,0.780266,1.08218,0.888212,1.01053,0.462838,1.28758,0,1.02904,0.673667,1.47089,0.945329,1.35643,1.94465,2.19737,2.5083,1.09638,1.03585,1.25322,2.02963,2.9439,0.237575,1.63758,4.67375,1.36958,1.55074,1.51476,0.769667,1.7319,1.66229,1.57216,1.87605,1.00734,2.18689,2.20337,3.67085,2.6894,3.57388,2.70152,1.44469,3.55082,2.3476,2.87378,2.29199,1.37804,2.6448,2.18341,2.32049,0.844006,2.93234,0.743195,0.87637,4.86915,0.587078,0,0.250755,6.7405
ENSMUSG00000081559,0,0,0.477002,0,0,0,0,0,0,0,0.553403,0,0,0.640742,0,0,0,0,0,0,0,0,0,0,0.593726,0,0.406867,0,0,1.93649,0.692945,3.00036,0.802969,0.74111,0.833438,0,2.03729,0,0.905087,0.790075,1.50119,1.42429,1.75265,0.747322,1.04438,0,1.88095,0.732324,0.716301,0.568554,0,1.24383,0.526876,6.6778,1.0362,5.57362
ENSMUSG00000081560,0,0,0,0,0,0,0,0,0,0,0,0.0426095,0,0.0631093,0,0.0540929,0,0,0,0,0,0,0,0,0,0,0.0369991,0.088893,0,0,0,0,0.0876742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081562,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1746,0,0,0,0,10.6151,5.00107,0,0,0,5.90736,0,0,5.02405,0,0,0,3.66591,0,0,13.8248
ENSMUSG00000081563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292143,0,0.239171,0,0,0
ENSMUSG00000081564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02471,2.42901,0,1.27059,0,0.829504,0,1.66083,2.42501,0,1.40478,2.5764,1.47102,0,1.18338,0,0,0,0,2.48731,3.05715,3.91612,0,1.46814,3.32598,0,1.24945,1.01884,0,6.66117,0.922407,134.75,3.69816,6.60222
ENSMUSG00000081565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873939,0.78958,0,0.787265,0.920232,1.83863,0,0,1.26743,0.883835,2.095,2.67257,1.10194,0.601871,1.36616,2.81503,1.19944,5.26822,3.80455,3.04905,2.80335,1.07179,1.01903,2.5784,2.3663,4.67899,3.12962,1.02767,4.81463,7.02648,7.95261,1.79141,3.41382,3.59408,3.00074,22.6457,1.26113,1.77665,5.63635,3.0673,50.3961,4.69092,11.0425
ENSMUSG00000081568,0,0,0,0,0,0,0,0,0,0,0.76909,0,0,0,0,0,0,0.902782,0,0,0,0,0,0,0.839728,0,0,0,0,3.69114,0.895835,0.967363,1.03728,0.958253,0,2.07796,2.63659,0,0,1.05044,1.01817,0,0,0,1.80255,2.26839,0,0.993599,0,1.19101,0,0.877991,0,0,4.32748,0
ENSMUSG00000081569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664081,0,0,0,0,0,0,0,0,0,0,0.615587,5.48183,0,2.62004,0,0,0
ENSMUSG00000081570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572593,0,0,0.97659,0
ENSMUSG00000081572,0,0,0,0,0,0,0,0,0,0,1.13105,0.212237,0.491465,0.96146,0.575862,0.286481,0.862147,0,0.339511,0,0,1.08701,0.603953,2.13615,0.302237,1.13671,0.20609,0.705604,0.483047,4.97401,2.95739,4.96226,3.05771,2.46986,2.44522,7.25836,3.8897,5.76948,4.81049,3.07841,3.3507,5.23123,7.35748,5.49298,2.94782,4.97106,5.69835,5.7888,3.794,5.22815,2.10952,2.19731,1.86527,43.171,10.4462,18.5974
ENSMUSG00000081573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56531,0,2.99912,0,0,0,0,0,6.84167,0,0,0,3.34772,0,0,0,2.45747,2.8393,8.17422,7.84088,0,0,0,0,0,0
ENSMUSG00000081574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117857,0,0,0,0,0.56323,0,0,0,0,0,0,0,0,0,0.124187,0,0,0,0,0,0.101332,0,0,0,0,0,0,16.732,0,0.0719647,0.349007,0.663217,0,0,0.168823,0.484864,0,0,0,0,0
ENSMUSG00000081575,0,0,0,0,0,0,0,1.18083,0,0,6.85621,0,13.1559,2.07136,0.310257,1.50714,13.6798,18.9381,0,0,0,0,1.50902,0,0,0,0,0,0,1.06102,0.379226,0.410528,2.19483,0.405981,0,1.31643,1.11986,0,0,0.42474,0.397898,4.9315,0.470479,0.80283,0.357478,0.888181,21.9181,8.49269,15.7206,1.29948,0.605951,0.311148,0,3.23655,0.517907,1.86311
ENSMUSG00000081577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606724,0,0,0,1.43815,0,0,0,0,0,0,0.447906,0,0,0
ENSMUSG00000081578,0,0,0,0,0,0,0,0,0,1.46212,0.298473,0.563655,0.802324,1.37185,2.48674,0.894569,1.18878,1.05592,0.711151,0.555807,0.551212,0.74827,9.55025,3.64145,2.09316,1.05715,1.2919,2.04854,1.35429,3.49298,3.29659,3.76147,4.86043,5.08684,3.98913,5.74926,7.00928,3.12476,0.468786,7.10436,3.27996,0.962456,2.0871,2.37722,3.95474,4.31772,3.88471,1.79949,5.00386,0.16995,2.16211,6.71279,2.14893,0,0,0
